,unit_id,duration,half_width,pt_ratio,repol_slope,recov_slope,spread,prop_vel_above,prop_vel_below
8100,8289,1.1464566929133873,0.22047244094488216,-1.2859966964895204,2.2811954205759517,2.2811954205759517,28,44.097222222222165,188.988095238095
8101,8290,1.1905511811023637,0.22047244094488216,-0.7352250913763304,2.28765620194871,2.28765620194871,13,93.38235294117635,136.0714285714284
8102,8291,1.1464566929133873,0.22047244094488216,-0.760765027286676,2.2064312367645433,2.2064312367645433,14,75.595238095238,194.3877551020406
8103,8292,1.1023622047244108,0.22047244094488216,-0.7885029405012686,2.2967236018384733,2.2967236018384733,14,69.29563492063484,194.3877551020406
8104,8293,1.1023622047244108,0.22047244094488216,-1.1016366620086098,2.1746343724918167,2.1746343724918167,20,61.293436293436216,151.190476190476
8105,8294,1.1464566929133873,0.22047244094488216,-1.3221987606400447,2.101486451364358,2.101486451364358,26,85.04464285714275,188.988095238095
8106,8295,1.0582677165354344,0.22047244094488216,-0.7842625650081626,2.300480225395731,2.300480225395731,13,56.6964285714285,125.99206349206334
8107,8296,1.2346456692913401,0.22047244094488216,-1.0214301058940132,2.096975173558114,2.096975173558114,19,80.47235023041465,151.190476190476
8108,8297,1.3669291338582694,0.22047244094488216,-1.654099485752397,2.281331827763704,2.281331827763704,31,86.02216748768463,136.0714285714284
8109,8298,1.1023622047244108,0.22047244094488216,-1.4303466307581971,2.1149392742210935,2.1149392742210935,27,75.595238095238,188.988095238095
8110,8299,1.2346456692913401,0.22047244094488216,-1.1854806841641496,2.1739150336135395,2.1739150336135395,23,67.19576719576712,141.74107142857125
8111,8300,1.1905511811023637,0.5291338582677172,-0.4825202542012464,2.0818631423754033,2.0818631423754033,11,100.79365079365067,181.4285714285712
8112,8301,1.0582677165354344,0.22047244094488216,-1.717633493363678,1.9756415061310837,1.9756415061310837,31,86.02216748768463,141.74107142857125
8113,8302,1.1464566929133873,0.2645669291338586,-1.6566761059980875,1.9149035707408621,1.9149035707408621,30,88.74223602484462,170.0892857142855
8114,8303,1.1905511811023637,0.22047244094488216,-1.2638537806543455,2.0001642794717576,2.0001642794717576,29,75.595238095238,181.4285714285712
8115,8304,1.1464566929133873,0.5291338582677172,-0.47198912728132913,2.144035781762528,2.144035781762528,12,100.79365079365067,188.988095238095
8116,8305,1.1464566929133873,0.7496062992125994,-0.7764225800407212,1.9764184355002672,1.9764184355002672,26,117.92857142857129,209.34065934065907
8117,8306,1.1905511811023637,0.22047244094488216,-1.0218573158509614,2.0870073364790955,2.0870073364790955,19,39.5975056689342,105.29336734693864
8118,8307,1.1464566929133873,0.22047244094488216,-1.2356301493564106,2.0531097399090257,2.0531097399090257,23,129.59183673469371,41.86813186813181
8119,8308,1.1023622047244108,0.22047244094488216,-0.9447040836297683,2.148192500289022,2.148192500289022,17,40.02100840336129,136.0714285714284
8120,8309,1.1905511811023637,0.2645669291338586,-1.392852008219551,1.9741228585387627,1.9741228585387627,28,122.84226190476176,32.39795918367343
8121,8310,1.1905511811023637,0.22047244094488216,-1.797035481534047,2.0380809934834536,2.0380809934834536,31,29.00747508305644,136.0714285714284
8122,8311,1.1023622047244108,0.6173228346456701,-0.44686853859349085,2.0206435588348985,2.0206435588348985,13,88.74223602484462,136.0714285714284
8123,8312,1.1023622047244108,0.22047244094488216,-0.6982216612661547,2.1753189504588084,2.1753189504588084,12,83.99470899470889,181.4285714285712
